station_id,device_network,organisation_name,on_street,location_type,post_code,latitude,longitude,Connector,Connector_Type,Connector_KW,Connector_Type_List,Connector_Type_Merged_KW,Charger_Category
bb4fc2a9bda75b997bc83fe171e022d7,ChargePlace Scotland,Charge Your Car,False,Educational establishment,DD1 4HN ,56.4575,-2.9785,"Single Phase AC, Single Phase AC","Type 2 Mennekes (IEC62196), Type 2 Mennekes (IEC62196)","7.0, 7.0","['Type 2 Mennekes (IEC62196)', 'Type 2 Mennekes (IEC62196)']","['Type 2 Mennekes (IEC62196) 7.0', 'Type 2 Mennekes (IEC62196) 7.0']",Fast
d25f0531c49e871645afb5876c70a211,ChargePlace Scotland,Charge Your Car,False,Other,KY11 1HN,56.023078,-3.406181,"Single Phase AC, Single Phase AC","Type 2 Mennekes (IEC62196), Type 2 Mennekes (IEC62196)","7.0, 7.0","['Type 2 Mennekes (IEC62196)', 'Type 2 Mennekes (IEC62196)']","['Type 2 Mennekes (IEC62196) 7.0', 'Type 2 Mennekes (IEC62196) 7.0']",Fast
bcb95e930484ab52750154f909c72eec,ChargePlace Scotland,Charge Your Car,False,Other,KY15 4HJ,56.32061,-3.008867,"Single Phase AC, Single Phase AC","Type 2 Mennekes (IEC62196), Type 2 Mennekes (IEC62196)","7.0, 7.0","['Type 2 Mennekes (IEC62196)', 'Type 2 Mennekes (IEC62196)']","['Type 2 Mennekes (IEC62196) 7.0', 'Type 2 Mennekes (IEC62196) 7.0']",Fast
c411f53ca8d87f3cbf838547544252a2,ChargePlace Scotland,Charge Your Car,False,Hotel / Accommodation,PH33 6AN,56.821507,-5.103842,Three Phase AC,Type 2 Mennekes (IEC62196),22.0,['Type 2 Mennekes (IEC62196)'],['Type 2 Mennekes (IEC62196) 22.0'],Fast
452d4a4c332651f1bf844d86a7a0fee3,ChargePlace Scotland,Charge Your Car,False,Public car park,IV3 5NS,57.473789,-4.229166,Three Phase AC,Type 2 Mennekes (IEC62196),22.0,['Type 2 Mennekes (IEC62196)'],['Type 2 Mennekes (IEC62196) 22.0'],Fast
047267f36d96037c6653d6a6800586b5,ChargePlace Scotland,Charge Your Car,False,Public car park,IV3 5NS,57.473789,-4.229166,Three Phase AC,Type 2 Mennekes (IEC62196),22.0,['Type 2 Mennekes (IEC62196)'],['Type 2 Mennekes (IEC62196) 22.0'],Fast
2a90a91791ceac698a7a3c79fed73882,ChargePlace Scotland,Charge Your Car,False,Other,PH2 0PX,56.386591,-3.478899,"DC, Three Phase AC","JEVS G105 (CHAdeMO) DC, Type 2 Mennekes (IEC62196)","50.0, 43.0","['JEVS G105 (CHAdeMO) DC', 'Type 2 Mennekes (IEC62196)']","['JEVS G105 (CHAdeMO) DC 50.0', 'Type 2 Mennekes (IEC62196) 43.0']",Rapid
a6fa45504565dc0928efc8807db66487,ChargePlace Scotland,Charge Your Car,False,Workplace car park,KW14 7UJ,58.612083,-3.539625,"DC, Three Phase AC, DC","JEVS G105 (CHAdeMO) DC, Type 2 Mennekes (IEC62196), Type 2 Combo (IEC62196) DC","50.0, 43.0, 50.0","['JEVS G105 (CHAdeMO) DC', 'Type 2 Mennekes (IEC62196)', 'Type 2 Combo (IEC62196) DC']","['JEVS G105 (CHAdeMO) DC 50.0', 'Type 2 Mennekes (IEC62196) 43.0', 'Type 2 Combo (IEC62196) DC 50.0']",Rapid
04b416786c09e988ddd7e60d58cfd00e,ChargePlace Scotland,Charge Your Car,False,Other,G82 1SU,55.944698,-4.567576,"Three Phase AC, Three Phase AC","Type 2 Mennekes (IEC62196), Type 2 Mennekes (IEC62196)","22.0, 22.0","['Type 2 Mennekes (IEC62196)', 'Type 2 Mennekes (IEC62196)']","['Type 2 Mennekes (IEC62196) 22.0', 'Type 2 Mennekes (IEC62196) 22.0']",Fast
9ace875bd1cfa4a61e36d9a91f380da2,ChargePlace Scotland,Charge Your Car,False,Public car park,G83 8HS,56.005002,-4.573068,"Three Phase AC, DC, DC","Type 2 Mennekes (IEC62196), JEVS G105 (CHAdeMO) DC, Type 2 Combo (IEC62196) DC","43.0, 50.0, 50.0","['Type 2 Mennekes (IEC62196)', 'JEVS G105 (CHAdeMO) DC', 'Type 2 Combo (IEC62196) DC']","['Type 2 Mennekes (IEC62196) 43.0', 'JEVS G105 (CHAdeMO) DC 50.0', 'Type 2 Combo (IEC62196) DC 50.0']",Rapid
7a499c8bc6d5b013f80fb82d61bfcf5f,ChargePlace Scotland,Charge Your Car,False,Workplace car park,G52 4JQ,55.858907,-4.364707,"Single Phase AC, Single Phase AC","Type 2 Mennekes (IEC62196), Type 2 Mennekes (IEC62196)","7.0, 7.0","['Type 2 Mennekes (IEC62196)', 'Type 2 Mennekes (IEC62196)']","['Type 2 Mennekes (IEC62196) 7.0', 'Type 2 Mennekes (IEC62196) 7.0']",Fast
186b6db9fa62b94adf2ac5227f6ee5e4,ChargePlace Scotland,Charge Your Car,False,Workplace car park,EH12 9FJ,55.923674,-3.342933,"Single Phase AC, Single Phase AC","Type 2 Mennekes (IEC62196), Type 2 Mennekes (IEC62196)","7.0, 7.0","['Type 2 Mennekes (IEC62196)', 'Type 2 Mennekes (IEC62196)']","['Type 2 Mennekes (IEC62196) 7.0', 'Type 2 Mennekes (IEC62196) 7.0']",Fast
8b442a369c2ad54743bba11e4ec9a116,ChargePlace Scotland,Charge Your Car,False,Workplace car park,PH3 1EL,56.321665,-3.649474,"Three Phase AC, Three Phase AC","Type 2 Mennekes (IEC62196), Type 2 Mennekes (IEC62196)","22.0, 22.0","['Type 2 Mennekes (IEC62196)', 'Type 2 Mennekes (IEC62196)']","['Type 2 Mennekes (IEC62196) 22.0', 'Type 2 Mennekes (IEC62196) 22.0']",Fast
2cfc246d74ccf152539c350c20197670,ChargePlace Scotland,Charge Your Car,False,Workplace car park,EH22 1FD,55.906051,-3.101544,"Single Phase AC, Single Phase AC","Type 2 Mennekes (IEC62196), Type 2 Mennekes (IEC62196)","7.0, 7.0","['Type 2 Mennekes (IEC62196)', 'Type 2 Mennekes (IEC62196)']","['Type 2 Mennekes (IEC62196) 7.0', 'Type 2 Mennekes (IEC62196) 7.0']",Fast
431e644d5d3d5745c0af55bd2c17f806,ChargePlace Scotland,Charge Your Car,False,Other,G46 7JS,55.797814,-4.303596,"Three Phase AC, Three Phase AC","Type 2 Mennekes (IEC62196), Type 2 Mennekes (IEC62196)","22.0, 22.0","['Type 2 Mennekes (IEC62196)', 'Type 2 Mennekes (IEC62196)']","['Type 2 Mennekes (IEC62196) 22.0', 'Type 2 Mennekes (IEC62196) 22.0']",Fast
02b09c21f455f7bd41546833f470602f,ChargePlace Scotland,Charge Your Car,False,Other,G78 3HJ,55.783346,-4.425421,"Single Phase AC, Single Phase AC","Type 2 Mennekes (IEC62196), Type 2 Mennekes (IEC62196)","7.0, 7.0","['Type 2 Mennekes (IEC62196)', 'Type 2 Mennekes (IEC62196)']","['Type 2 Mennekes (IEC62196) 7.0', 'Type 2 Mennekes (IEC62196) 7.0']",Fast
b169037388372dcbd818fd7b24c23062,ChargePlace Scotland,Charge Your Car,False,Other,G76 8DU,55.781997,-4.26823,"Single Phase AC, Single Phase AC","Type 2 Mennekes (IEC62196), Type 2 Mennekes (IEC62196)","7.0, 7.0","['Type 2 Mennekes (IEC62196)', 'Type 2 Mennekes (IEC62196)']","['Type 2 Mennekes (IEC62196) 7.0', 'Type 2 Mennekes (IEC62196) 7.0']",Fast
4a0000f89f4605faf65b2e6a8acda575,ChargePlace Scotland,Charge Your Car,False,Leisure centre,G78 1SW,55.801686,-4.39035,"Three Phase AC, Three Phase AC","Type 2 Mennekes (IEC62196), Type 2 Mennekes (IEC62196)","22.0, 22.0","['Type 2 Mennekes (IEC62196)', 'Type 2 Mennekes (IEC62196)']","['Type 2 Mennekes (IEC62196) 22.0', 'Type 2 Mennekes (IEC62196) 22.0']",Fast
0f96916306f9687aec9917c1bb53a5df,ChargePlace Scotland,Energy Saving Trust (EST),False,Workplace car park,G63 OJQ,56.085495,-4.541077,"Single Phase AC, Single Phase AC","Type 2 Mennekes (IEC62196), Type 2 Mennekes (IEC62196)","7.0, 7.0","['Type 2 Mennekes (IEC62196)', 'Type 2 Mennekes (IEC62196)']","['Type 2 Mennekes (IEC62196) 7.0', 'Type 2 Mennekes (IEC62196) 7.0']",Fast
5f93dde11e9b74fe5e943eb74bb1d480,ChargePlace Scotland,Scottish Borders Council,False,Public car park,TD7 4BL,55.546835,-2.841412,"DC, DC, Three Phase AC","JEVS G105 (CHAdeMO) DC, Type 2 Combo (IEC62196) DC, Type 2 Mennekes (IEC62196)","50.0, 50.0, 43.0","['JEVS G105 (CHAdeMO) DC', 'Type 2 Combo (IEC62196) DC', 'Type 2 Mennekes (IEC62196)']","['JEVS G105 (CHAdeMO) DC 50.0', 'Type 2 Combo (IEC62196) DC 50.0', 'Type 2 Mennekes (IEC62196) 43.0']",Rapid
ac4d646f03d594627e85e983e524b870,ChargePlace Scotland,Dundee City Council,False,Other,DD1 3EN,56.461539,-2.965685,"Single Phase AC, Single Phase AC","Type 2 Mennekes (IEC62196), Type 2 Mennekes (IEC62196)","7.0, 7.0","['Type 2 Mennekes (IEC62196)', 'Type 2 Mennekes (IEC62196)']","['Type 2 Mennekes (IEC62196) 7.0', 'Type 2 Mennekes (IEC62196) 7.0']",Fast
c0026bce00b0c5011bb0923a8a391979,ChargePlace Scotland,ChargePlace Scotland,False,Educational establishment,FK2 9AD,56.004652,-3.766921,"Single Phase AC, Single Phase AC","Type 2 Mennekes (IEC62196), Type 2 Mennekes (IEC62196)","7.0, 7.0","['Type 2 Mennekes (IEC62196)', 'Type 2 Mennekes (IEC62196)']","['Type 2 Mennekes (IEC62196) 7.0', 'Type 2 Mennekes (IEC62196) 7.0']",Fast
d701e78b59ac23a038f787ddbb6f243e,ChargePlace Scotland,Charge Your Car,False,Retail car park,FK8 1QZ,56.118157,-3.928458,"Three Phase AC, DC, DC","Type 2 Mennekes (IEC62196), Type 2 Combo (IEC62196) DC, JEVS G105 (CHAdeMO) DC","43.0, 50.0, 50.0","['Type 2 Mennekes (IEC62196)', 'Type 2 Combo (IEC62196) DC', 'JEVS G105 (CHAdeMO) DC']","['Type 2 Mennekes (IEC62196) 43.0', 'Type 2 Combo (IEC62196) DC 50.0', 'JEVS G105 (CHAdeMO) DC 50.0']",Rapid
dd6dba44b38c71ce3a24383574a491ec,ChargePlace Scotland,Aberdeenshire Council,False,Public car park,AB41 9AE,57.365504,-2.072471,"Three Phase AC, Three Phase AC","Type 2 Mennekes (IEC62196), Type 2 Mennekes (IEC62196)","22.0, 22.0","['Type 2 Mennekes (IEC62196)', 'Type 2 Mennekes (IEC62196)']","['Type 2 Mennekes (IEC62196) 22.0', 'Type 2 Mennekes (IEC62196) 22.0']",Fast
6d31b13ac0c4bc30ed2a88b430e8bedd,ChargePlace Scotland,Orkney Council,False,Public car park,KW15 1AN,58.981588,-2.964169,"Three Phase AC, Three Phase AC","Type 2 Mennekes (IEC62196), Type 2 Mennekes (IEC62196)","22.0, 22.0","['Type 2 Mennekes (IEC62196)', 'Type 2 Mennekes (IEC62196)']","['Type 2 Mennekes (IEC62196) 22.0', 'Type 2 Mennekes (IEC62196) 22.0']",Fast
0dd47af72a68ec92fc74293c917a5abb,ChargePlace Scotland,Highland Council,False,Public car park,PH21 1ET,57.08108,-4.05424,"Three Phase AC, DC, DC","Type 2 Mennekes (IEC62196), JEVS G105 (CHAdeMO) DC, Type 2 Combo (IEC62196) DC","43.0, 50.0, 50.0","['Type 2 Mennekes (IEC62196)', 'JEVS G105 (CHAdeMO) DC', 'Type 2 Combo (IEC62196) DC']","['Type 2 Mennekes (IEC62196) 43.0', 'JEVS G105 (CHAdeMO) DC 50.0', 'Type 2 Combo (IEC62196) DC 50.0']",Rapid
afbd8f1f0b7a99d9612c2696b072d01a,ChargePlace Scotland,Argyll & Bute Council,False,Public car park,PA28 6BU,55.423347,-5.601061,"Three Phase AC, DC, DC","Type 2 Mennekes (IEC62196), JEVS G105 (CHAdeMO) DC, Type 2 Combo (IEC62196) DC","43.0, 50.0, 50.0","['Type 2 Mennekes (IEC62196)', 'JEVS G105 (CHAdeMO) DC', 'Type 2 Combo (IEC62196) DC']","['Type 2 Mennekes (IEC62196) 43.0', 'JEVS G105 (CHAdeMO) DC 50.0', 'Type 2 Combo (IEC62196) DC 50.0']",Rapid
fa01bbe3dc5821c4227e9e1d3c823e83,ChargePlace Scotland,Aberdeenshire Council,False,Public car park,AB51 3WB,57.285427,-2.376251,"Three Phase AC, DC, DC","Type 2 Mennekes (IEC62196), JEVS G105 (CHAdeMO) DC, Type 2 Combo (IEC62196) DC","43.0, 50.0, 50.0","['Type 2 Mennekes (IEC62196)', 'JEVS G105 (CHAdeMO) DC', 'Type 2 Combo (IEC62196) DC']","['Type 2 Mennekes (IEC62196) 43.0', 'JEVS G105 (CHAdeMO) DC 50.0', 'Type 2 Combo (IEC62196) DC 50.0']",Rapid
ea9dc69aa87d34bba96112dcd72b211e,ChargePlace Scotland,South Lankarshire Council,False,Public car park,ML9 1ER,55.737632,-3.973297,"Three Phase AC, DC, DC","Type 2 Mennekes (IEC62196), JEVS G105 (CHAdeMO) DC, Type 2 Combo (IEC62196) DC","43.0, 50.0, 50.0","['Type 2 Mennekes (IEC62196)', 'JEVS G105 (CHAdeMO) DC', 'Type 2 Combo (IEC62196) DC']","['Type 2 Mennekes (IEC62196) 43.0', 'JEVS G105 (CHAdeMO) DC 50.0', 'Type 2 Combo (IEC62196) DC 50.0']",Rapid
7723dc04057c135d355cba4e30014ba0,ChargePlace Scotland,Falkirk Council,False,Public car park,FK2 9EE,56.005459,-3.75387,"Three Phase AC, Three Phase AC","Type 2 Mennekes (IEC62196), Type 2 Mennekes (IEC62196)","22.0, 22.0","['Type 2 Mennekes (IEC62196)', 'Type 2 Mennekes (IEC62196)']","['Type 2 Mennekes (IEC62196) 22.0', 'Type 2 Mennekes (IEC62196) 22.0']",Fast
97fc91afc6acbb8df4563a90b8b1c4fa,ChargePlace Scotland,Falkirk Council,False,Public car park,FK2 9EE,56.005459,-3.75387,"Three Phase AC, Three Phase AC","Type 2 Mennekes (IEC62196), Type 2 Mennekes (IEC62196)","22.0, 22.0","['Type 2 Mennekes (IEC62196)', 'Type 2 Mennekes (IEC62196)']","['Type 2 Mennekes (IEC62196) 22.0', 'Type 2 Mennekes (IEC62196) 22.0']",Fast
88386de25cbaf788591d37cc5594bedb,ChargePlace Scotland,Argyll & Bute Council,False,Public car park,G83 7AP,56.206252,-4.750998,"Three Phase AC, DC, DC","Type 2 Mennekes (IEC62196), Type 2 Combo (IEC62196) DC, JEVS G105 (CHAdeMO) DC","43.0, 50.0, 50.0","['Type 2 Mennekes (IEC62196)', 'Type 2 Combo (IEC62196) DC', 'JEVS G105 (CHAdeMO) DC']","['Type 2 Mennekes (IEC62196) 43.0', 'Type 2 Combo (IEC62196) DC 50.0', 'JEVS G105 (CHAdeMO) DC 50.0']",Rapid
94cb2fd7973caa84e16dcf4067183797,ChargePlace Scotland,Renfrewshire Council,False,Leisure centre,PA8 7AA,55.904608,-4.449982,"Three Phase AC, DC, DC","Type 2 Mennekes (IEC62196), Type 2 Combo (IEC62196) DC, JEVS G105 (CHAdeMO) DC","43.0, 50.0, 50.0","['Type 2 Mennekes (IEC62196)', 'Type 2 Combo (IEC62196) DC', 'JEVS G105 (CHAdeMO) DC']","['Type 2 Mennekes (IEC62196) 43.0', 'Type 2 Combo (IEC62196) DC 50.0', 'JEVS G105 (CHAdeMO) DC 50.0']",Rapid
49a741920d73edccf235bf67736b9247,ChargePlace Scotland,Charge Your Car,False,Public car park,PH41 4PX,57.00615,-5.830173,"Three Phase AC, DC, DC","Type 2 Mennekes (IEC62196), Type 2 Combo (IEC62196) DC, JEVS G105 (CHAdeMO) DC","43.0, 50.0, 50.0","['Type 2 Mennekes (IEC62196)', 'Type 2 Combo (IEC62196) DC', 'JEVS G105 (CHAdeMO) DC']","['Type 2 Mennekes (IEC62196) 43.0', 'Type 2 Combo (IEC62196) DC 50.0', 'JEVS G105 (CHAdeMO) DC 50.0']",Rapid
3e84ac6504b459f9f974d6d3096336b3,ChargePlace Scotland,Charge Your Car,False,Public car park,PH22 1PF,57.191884,-3.834385,"Three Phase AC, DC, DC","Type 2 Mennekes (IEC62196), Type 2 Combo (IEC62196) DC, JEVS G105 (CHAdeMO) DC","43.0, 50.0, 50.0","['Type 2 Mennekes (IEC62196)', 'Type 2 Combo (IEC62196) DC', 'JEVS G105 (CHAdeMO) DC']","['Type 2 Mennekes (IEC62196) 43.0', 'Type 2 Combo (IEC62196) DC 50.0', 'JEVS G105 (CHAdeMO) DC 50.0']",Rapid
aa3e0c3662b20d314450652b1f5da59e,ChargePlace Scotland,Charge Your Car,False,Public car park,PH33 6AN,56.821291,-5.104918,"Three Phase AC, DC, DC","Type 2 Mennekes (IEC62196), Type 2 Combo (IEC62196) DC, JEVS G105 (CHAdeMO) DC","43.0, 50.0, 50.0","['Type 2 Mennekes (IEC62196)', 'Type 2 Combo (IEC62196) DC', 'JEVS G105 (CHAdeMO) DC']","['Type 2 Mennekes (IEC62196) 43.0', 'Type 2 Combo (IEC62196) DC 50.0', 'JEVS G105 (CHAdeMO) DC 50.0']",Rapid
83ea9514aaa369bc53410a64314ff38b,ChargePlace Scotland,Charge Your Car,False,Leisure centre,AB23 8BL,57.186084,-2.087764,"Single Phase AC, Single Phase AC","Type 2 Mennekes (IEC62196), Type 2 Mennekes (IEC62196)","7.0, 7.0","['Type 2 Mennekes (IEC62196)', 'Type 2 Mennekes (IEC62196)']","['Type 2 Mennekes (IEC62196) 7.0', 'Type 2 Mennekes (IEC62196) 7.0']",Fast
109990abe47d3f4af7b0749e7bd8d0a9,ChargePlace Scotland,Charge Your Car,False,Service station,IV40 8HW,57.213723,-5.418547,"Three Phase AC, DC, DC","Type 2 Mennekes (IEC62196), Type 2 Combo (IEC62196) DC, JEVS G105 (CHAdeMO) DC","43.0, 50.0, 50.0","['Type 2 Mennekes (IEC62196)', 'Type 2 Combo (IEC62196) DC', 'JEVS G105 (CHAdeMO) DC']","['Type 2 Mennekes (IEC62196) 43.0', 'Type 2 Combo (IEC62196) DC 50.0', 'JEVS G105 (CHAdeMO) DC 50.0']",Rapid
282f3a0cee1b0a724ccab671ee4cb03b,ChargePlace Scotland,Charge Your Car,False,Retail car park,FK20 8RY,56.436161,-4.711599,"Three Phase AC, DC, DC","Type 2 Mennekes (IEC62196), Type 2 Combo (IEC62196) DC, JEVS G105 (CHAdeMO) DC","43.0, 50.0, 50.0","['Type 2 Mennekes (IEC62196)', 'Type 2 Combo (IEC62196) DC', 'JEVS G105 (CHAdeMO) DC']","['Type 2 Mennekes (IEC62196) 43.0', 'Type 2 Combo (IEC62196) DC 50.0', 'JEVS G105 (CHAdeMO) DC 50.0']",Rapid
c04981bb46c00a728e7518feedbea032,ChargePlace Scotland,Charge Your Car,False,Retail car park,FK20 8RY,56.436161,-4.711599,"Three Phase AC, DC, DC","Type 2 Mennekes (IEC62196), Type 2 Combo (IEC62196) DC, JEVS G105 (CHAdeMO) DC","43.0, 50.0, 50.0","['Type 2 Mennekes (IEC62196)', 'Type 2 Combo (IEC62196) DC', 'JEVS G105 (CHAdeMO) DC']","['Type 2 Mennekes (IEC62196) 43.0', 'Type 2 Combo (IEC62196) DC 50.0', 'JEVS G105 (CHAdeMO) DC 50.0']",Rapid
c099e468717d7f2501b9538dd6bdf97b,ChargePlace Scotland,Falkirk Council,False,Public car park,FK3 8AB,56.020109,-3.723729,"Three Phase AC, Three Phase AC","Type 2 Mennekes (IEC62196), Type 2 Mennekes (IEC62196)","22.0, 22.0","['Type 2 Mennekes (IEC62196)', 'Type 2 Mennekes (IEC62196)']","['Type 2 Mennekes (IEC62196) 22.0', 'Type 2 Mennekes (IEC62196) 22.0']",Fast
197a3f1c7999779193f8843ca08da296,ChargePlace Scotland,Charge Your Car,False,Public car park,KY16 9UY,56.340048,-2.799733,"Three Phase AC, DC, DC","Type 2 Mennekes (IEC62196), Type 2 Combo (IEC62196) DC, JEVS G105 (CHAdeMO) DC","43.0, 50.0, 50.0","['Type 2 Mennekes (IEC62196)', 'Type 2 Combo (IEC62196) DC', 'JEVS G105 (CHAdeMO) DC']","['Type 2 Mennekes (IEC62196) 43.0', 'Type 2 Combo (IEC62196) DC 50.0', 'JEVS G105 (CHAdeMO) DC 50.0']",Rapid
febdb77065779dcaa45360d79bf0cf12,ChargePlace Scotland,Charge Your Car,False,Workplace car park,KY7 6GH,56.181356,-3.143387,"Three Phase AC, DC, DC","Type 2 Mennekes (IEC62196), Type 2 Combo (IEC62196) DC, JEVS G105 (CHAdeMO) DC","43.0, 50.0, 50.0","['Type 2 Mennekes (IEC62196)', 'Type 2 Combo (IEC62196) DC', 'JEVS G105 (CHAdeMO) DC']","['Type 2 Mennekes (IEC62196) 43.0', 'Type 2 Combo (IEC62196) DC 50.0', 'JEVS G105 (CHAdeMO) DC 50.0']",Rapid
f25afacbf96a5e74d73f4ec5b8b9c3cf,ChargePlace Scotland,Clackmannanshire Council,False,Public car park,FK10 1EB,56.112735,-3.790207,"Three Phase AC, DC, DC","Type 2 Mennekes (IEC62196), Type 2 Combo (IEC62196) DC, JEVS G105 (CHAdeMO) DC","43.0, 50.0, 50.0","['Type 2 Mennekes (IEC62196)', 'Type 2 Combo (IEC62196) DC', 'JEVS G105 (CHAdeMO) DC']","['Type 2 Mennekes (IEC62196) 43.0', 'Type 2 Combo (IEC62196) DC 50.0', 'JEVS G105 (CHAdeMO) DC 50.0']",Rapid
5f190feb625339292b1a5ff3e8fbd165,ChargePlace Scotland,Shetland Islands Council,False,Public car park,ZE2 9JG,59.919137,-1.301706,"Three Phase AC, Three Phase AC","Type 2 Mennekes (IEC62196), Type 2 Mennekes (IEC62196)","22.0, 22.0","['Type 2 Mennekes (IEC62196)', 'Type 2 Mennekes (IEC62196)']","['Type 2 Mennekes (IEC62196) 22.0', 'Type 2 Mennekes (IEC62196) 22.0']",Fast
4f5c080857a46e4b01ee7884c098613e,ChargePlace Scotland,Shetland Islands Council,False,Public car park,ZE2 9BD,60.496657,-1.159919,"Three Phase AC, DC, DC","Type 2 Mennekes (IEC62196), Type 2 Combo (IEC62196) DC, JEVS G105 (CHAdeMO) DC","43.0, 50.0, 50.0","['Type 2 Mennekes (IEC62196)', 'Type 2 Combo (IEC62196) DC', 'JEVS G105 (CHAdeMO) DC']","['Type 2 Mennekes (IEC62196) 43.0', 'Type 2 Combo (IEC62196) DC 50.0', 'JEVS G105 (CHAdeMO) DC 50.0']",Rapid
a5f988d7207d0369ff9f28af166bf036,ChargePlace Scotland,Shetland Islands Council,False,Public car park,ZE2 9DY,60.759109,-0.889408,"Three Phase AC, Three Phase AC","Type 2 Mennekes (IEC62196), Type 2 Mennekes (IEC62196)","22.0, 22.0","['Type 2 Mennekes (IEC62196)', 'Type 2 Mennekes (IEC62196)']","['Type 2 Mennekes (IEC62196) 22.0', 'Type 2 Mennekes (IEC62196) 22.0']",Fast
bfc15822b583d87ac2125388f35ec786,ChargePlace Scotland,Charge Your Car,False,Public car park,ZE1 0HN,60.155183,-1.156171,"Three Phase AC, DC, DC","Type 2 Mennekes (IEC62196), Type 2 Combo (IEC62196) DC, JEVS G105 (CHAdeMO) DC","43.0, 50.0, 50.0","['Type 2 Mennekes (IEC62196)', 'Type 2 Combo (IEC62196) DC', 'JEVS G105 (CHAdeMO) DC']","['Type 2 Mennekes (IEC62196) 43.0', 'Type 2 Combo (IEC62196) DC 50.0', 'JEVS G105 (CHAdeMO) DC 50.0']",Rapid
70afa8356b1b8790115effa6a3e35230,ChargePlace Scotland,Highland Council,False,Public car park,IV12 4BQ,57.585289,-3.871088,"Three Phase AC, DC, DC","Type 2 Mennekes (IEC62196), Type 2 Combo (IEC62196) DC, JEVS G105 (CHAdeMO) DC","22.0, 50.0, 50.0","['Type 2 Mennekes (IEC62196)', 'Type 2 Combo (IEC62196) DC', 'JEVS G105 (CHAdeMO) DC']","['Type 2 Mennekes (IEC62196) 22.0', 'Type 2 Combo (IEC62196) DC 50.0', 'JEVS G105 (CHAdeMO) DC 50.0']",Rapid
d00097f89aa7f7c624679166827181c2,ChargePlace Scotland,Highland Council,False,Public car park,IV15 9SE,57.595019,-4.42856,"Three Phase AC, DC, DC","Type 2 Mennekes (IEC62196), Type 2 Combo (IEC62196) DC, JEVS G105 (CHAdeMO) DC","43.0, 50.0, 50.0","['Type 2 Mennekes (IEC62196)', 'Type 2 Combo (IEC62196) DC', 'JEVS G105 (CHAdeMO) DC']","['Type 2 Mennekes (IEC62196) 43.0', 'Type 2 Combo (IEC62196) DC 50.0', 'JEVS G105 (CHAdeMO) DC 50.0']",Rapid
9adbd28929066b97710ded070d306d7f,ChargePlace Scotland,Perth and Kinross Council,False,Public car park,PH3 1AA,56.29623,-3.707289,"Three Phase AC, DC, DC","Type 2 Mennekes (IEC62196), Type 2 Combo (IEC62196) DC, JEVS G105 (CHAdeMO) DC","43.0, 50.0, 50.0","['Type 2 Mennekes (IEC62196)', 'Type 2 Combo (IEC62196) DC', 'JEVS G105 (CHAdeMO) DC']","['Type 2 Mennekes (IEC62196) 43.0', 'Type 2 Combo (IEC62196) DC 50.0', 'JEVS G105 (CHAdeMO) DC 50.0']",Rapid
6a95d07db2921201a61a279e84be32e2,ChargePlace Scotland,Stirling Council,False,Park & Ride site,FK9 4TW,56.131023,-3.966064,"Three Phase AC, DC, DC","Type 2 Mennekes (IEC62196), Type 2 Combo (IEC62196) DC, JEVS G105 (CHAdeMO) DC","43.0, 50.0, 50.0","['Type 2 Mennekes (IEC62196)', 'Type 2 Combo (IEC62196) DC', 'JEVS G105 (CHAdeMO) DC']","['Type 2 Mennekes (IEC62196) 43.0', 'Type 2 Combo (IEC62196) DC 50.0', 'JEVS G105 (CHAdeMO) DC 50.0']",Rapid
b56f111ff5084f34000d7af38d5c40fb,ChargePlace Scotland,Charge Your Car,False,Educational establishment,KY16 9LY,56.336164,-2.82207,"Single Phase AC, Single Phase AC","Type 2 Mennekes (IEC62196), Type 2 Mennekes (IEC62196)","7.0, 7.0","['Type 2 Mennekes (IEC62196)', 'Type 2 Mennekes (IEC62196)']","['Type 2 Mennekes (IEC62196) 7.0', 'Type 2 Mennekes (IEC62196) 7.0']",Fast
7787981698c0c4b7cdb0824c5f0ed814,ChargePlace Scotland,Glasgow City Council,False,Public car park,G4 0UW,55.859316,-4.236345,"Three Phase AC, DC, DC","Type 2 Mennekes (IEC62196), Type 2 Combo (IEC62196) DC, JEVS G105 (CHAdeMO) DC","43.0, 50.0, 50.0","['Type 2 Mennekes (IEC62196)', 'Type 2 Combo (IEC62196) DC', 'JEVS G105 (CHAdeMO) DC']","['Type 2 Mennekes (IEC62196) 43.0', 'Type 2 Combo (IEC62196) DC 50.0', 'JEVS G105 (CHAdeMO) DC 50.0']",Rapid
2d65649f02b1b033a4423339b10d0bbf,ChargePlace Scotland,Glasgow City Council,False,On-street,G12 8QX,55.877068,-4.287597,"Three Phase AC, Three Phase AC","Type 2 Mennekes (IEC62196), Type 2 Mennekes (IEC62196)","22.0, 22.0","['Type 2 Mennekes (IEC62196)', 'Type 2 Mennekes (IEC62196)']","['Type 2 Mennekes (IEC62196) 22.0', 'Type 2 Mennekes (IEC62196) 22.0']",Fast
